last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Krishnamoorthi,Raja,,,,Raja Krishnamoorthi,1973-07-19,M,rep,IL,8.0,,Democrat,https://krishnamoorthi.house.gov,2367 Rayburn House Office Building Washington DC 20515-1308,202-225-3711,,,CongressmanRaja,8.141790319564882e+17,congressmanraja,,,,K000391,,N00033240,,H6IL08147,103408.0,412701,117519.0,Raja Krishnamoorthi,,21730.0,Raja Krishnamoorthi
Banks,Jim,,,,Jim Banks,1979-07-16,M,sen,IN,,1.0,Republican,https://www.banks.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-4814,,,RepJimBanks,8.161313190339502e+17,RepJimBanks,,UC_FR6TySW9uxvhjozkis6Xg,,B001299,,N00037185,S429,"H6IN03229,S4IN00196",89806.0,412702,116801.0,Jim Banks,,21702.0,Jim Banks
Marshall,Roger,,,,Roger Marshall,1960-08-09,M,sen,KS,,2.0,Republican,https://www.marshall.senate.gov,479A Russell Senate Office Building Washington DC 20510,202-224-4774,https://www.marshall.senate.gov/contact/,,SenatorMarshall,1.336344005588738e+18,RogerMarshallMD,UCR3nOFMqBB-kRpKFwgapMaQ,,,M001198,,N00037034,S411,"H6KS01179,S0KS00315",103425.0,412704,172080.0,Roger Marshall,,21734.0,Roger Marshall
Higgins,Clay,,,,Clay Higgins,1961-08-24,M,rep,LA,3.0,,Republican,https://clayhiggins.house.gov,572 Cannon House Office Building Washington DC 20515-1803,202-225-2031,,,RepClayHiggins,8.436369705386189e+17,CongressmanClayHiggins,,,,H001077,,N00039953,,H6LA03148,106094.0,412705,174484.0,Clay Higgins,,21724.0,Clay Higgins
Johnson,Mike,,,,Mike Johnson,1972-01-30,M,rep,LA,4.0,,Republican,https://mikejohnson.house.gov,521 Cannon House Office Building Washington DC 20515-1804,202-225-2777,,,RepMikeJohnson,8.272797652875592e+17,RepMikeJohnson,,UCzqBEpeIaDEfvAtsA53Fx2Q,,J000299,,N00039106,,H6LA04138,106095.0,412706,156097.0,Mike Johnson (Louisiana),,21727.0,Mike Johnson
Raskin,Jamie,,,,Jamie Raskin,1962-12-13,M,rep,MD,8.0,,Democrat,https://raskin.house.gov,2242 Rayburn House Office Building Washington DC 20515-2008,202-225-5341,,,RepRaskin,8.069063552148521e+17,repraskin,,UChxDE6vho5BfBTOqiBsDmKg,,R000606,,N00037036,,H6MD08457,12924.0,412708,65904.0,Jamie Raskin,,21741.0,Jamie Raskin
Bergman,Jack,,,,Jack Bergman,1947-02-02,M,rep,MI,1.0,,Republican,https://bergman.house.gov,566 Cannon House Office Building Washington DC 20515-2201,202-225-4735,,,RepJackBergman,8.152416121544172e+17,RepJackBergman,RepJackBergman,,,B001301,,N00039533,,H6MI01226,1020529.0,412709,170172.0,Jack Bergman,,21704.0,Jack Bergman
Budd,Ted,,,,Ted Budd,1971-10-21,M,sen,NC,,3.0,Republican,https://www.budd.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-3154,https://www.budd.senate.gov/contact/,,RepTedBudd,8.171384926145249e+17,RepTedBudd,@sentedbudd,,,B001305,,N00039551,S417,"H6NC13129,S2NC00505",103513.0,412712,171489.0,Ted Budd,,21708.0,Ted Budd
Bacon,Don,,,,Don Bacon,1963-08-16,M,rep,NE,2.0,,Republican,https://bacon.house.gov,2104 Rayburn House Office Building Washington DC 20515-2702,202-225-4155,,,RepDonBacon,8.189751244603351e+17,RepDonBacon,,UCR9abI1lZzAZ6HwQXc-dLFQ,,B001298,,N00037049,,H6NE02125,103442.0,412713,166299.0,Don Bacon,,21701.0,Don Bacon
Gottheimer,Josh,,,,Josh Gottheimer,1975-03-08,M,rep,NJ,5.0,,Democrat,https://gottheimer.house.gov,106 Cannon House Office Building Washington DC 20515-3005,202-225-4465,,,RepJoshG,8.15310506596692e+17,RepJoshG,,,,G000583,,N00036944,,H6NJ05171,9275683.0,412714,169202.0,Josh Gottheimer,,21723.0,Josh Gottheimer
Rosen,Jacky,,,,Jacky Rosen,1957-08-02,F,sen,NV,,1.0,Democrat,https://www.rosen.senate.gov,713 Hart Senate Office Building Washington DC 20510,202-224-6244,https://www.rosen.senate.gov/contact_jacky,,SenJackyRosen,8.18554054309716e+17,RepJackyRosen,,,,R000608,,N00038734,S402,"H6NV03139,S8NV00156",104738.0,412715,169471.0,Jacky Rosen,,21743.0,Jacky Rosen
Espaillat,Adriano,,,,Adriano Espaillat,1954-09-27,M,rep,NY,13.0,,Democrat,https://espaillat.house.gov,2332 Rayburn House Office Building Washington DC 20515-3213,202-225-4365,,,RepEspaillat,8.17076257770836e+17,RepEspaillat,,UCi0niBYFhEY70Dz8InbX5OQ,,E000297,,N00034549,,H2NY13096,68413.0,412718,14379.0,Adriano Espaillat,,21715.0,Adriano Espaillat
Fitzpatrick,Brian,K.,,,Brian K. Fitzpatrick,1973-12-17,M,rep,PA,1.0,,Republican,https://fitzpatrick.house.gov,271 Cannon House Office Building Washington DC 20515-3801,202-225-4276,,,RepBrianFitz,8.163032635869143e+17,repbrianfitzpatrick,,UCYMNcgHss4_Q5JY2vSvMpgw,,F000466,,N00038779,,H6PA08277,103537.0,412721,167708.0,Brian Fitzpatrick,,21718.0,Brian Fitzpatrick (American politician)
Smucker,Lloyd,,,,Lloyd Smucker,1964-01-23,M,rep,PA,11.0,,Republican,https://smucker.house.gov,302 Cannon House Office Building Washington DC 20515-3811,202-225-2411,,,RepSmucker,41417564.0,RepSmucker,,UCs5iMvWy-oTHyf5HuwB7FCg,,S001199,,N00038781,,H6PA16320,103540.0,412722,102454.0,Lloyd Smucker,,21745.0,Lloyd Smucker
Kustoff,David,,,,David Kustoff,1966-10-08,M,rep,TN,8.0,,Republican,https://kustoff.house.gov,560 Cannon House Office Building Washington DC 20515-4208,202-225-4714,,,RepDavidKustoff,8.160121245059318e+17,RepDavidKustoff,,UCK6U4plOKKMrCjv_h59spGQ,,K000392,,N00025445,,H2TN07103,28903.0,412724,48997.0,David Kustoff,,21731.0,David Kustoff
Gonzalez,Vicente,,,,Vicente Gonzalez,1967-09-04,M,rep,TX,34.0,,Democrat,https://gonzalez.house.gov,1201 Longworth House Office Building Washington DC 20515-4334,202-225-2531,,,RepGonzalez,8.185361525882388e+17,USCongressmanVicenteGonzalez,,UC5H6oYLKQ_xIXO5CG7fh4hw,,G000581,,N00038809,,H6TX15162,103568.0,412725,166483.0,Vicente Gonzalez Jr.,,21722.0,Vicente Gonzalez (politician)
Arrington,Jodey,C.,,,Jodey C. Arrington,1972-03-09,M,rep,TX,19.0,,Republican,https://arrington.house.gov,1111 Longworth House Office Building Washington DC 20515-4319,202-225-4005,,,RepArrington,8.162846646588744e+17,JodeyArrington,UC3lif8TFPOe-tJ2-pE4Rp7Q,,,A000375,,N00038285,,H6TX19099,1016482.0,412726,155685.0,Jodey Arrington,,21700.0,Jodey Arrington
Jayapal,Pramila,,,,Pramila Jayapal,1965-09-21,F,rep,WA,7.0,,Democrat,https://jayapal.house.gov,2346 Rayburn House Office Building Washington DC 20515-4707,202-225-3106,,,RepJayapal,8.157332909551124e+17,RepJayapal,,UCmyD0_-2Oowkfwc_Raghclw,@RepJayapal@mastodon.social,J000298,,N00038858,,H6WA07458,9267128.0,412730,153141.0,Pramila Jayapal,,21726.0,Pramila Jayapal
Estes,Ron,,,,Ron Estes,1956-07-19,M,rep,KS,4.0,,Republican,https://estes.house.gov,2234 Rayburn House Office Building Washington DC 20515-1604,202-225-6216,,,RepRonEstes,8.547150711168492e+17,RepRonEstes,,UC2clc28qcehIqotHQcthnWA,,E000298,,N00040712,,H8KS04112,107963.0,412735,125031.0,Ron Estes (U.S. House representative),,21750.0,Ron Estes
Norman,Ralph,,,,Ralph Norman,1953-06-20,M,rep,SC,5.0,,Republican,https://norman.house.gov,569 Cannon House Office Building Washington DC 20515-4005,202-225-5501,,,RepRalphNorman,8.804806311086449e+17,RepRalphNorman,UCVVIZjUpGRB1pgQGDBVBU8Q,,,N000190,,N00027783,,H8SC05158,61996.0,412738,47930.0,Ralph Norman,,21753.0,Ralph Norman
Gomez,Jimmy,,,,Jimmy Gomez,1974-11-25,M,rep,CA,34.0,,Democrat,https://gomez.house.gov,506 Cannon House Office Building Washington DC 20515-0534,202-225-6235,,,RepJimmyGomez,2371339658.0,RepJimmyGomez,UCOmm091WM6D01xTdzsWNvbQ,,,G000585,,N00040597,,H8CA34266,108883.0,412739,138524.0,Jimmy Gomez,,21754.0,Jimmy Gomez
Curtis,John,R.,,,John R. Curtis,1960-05-10,M,sen,UT,,1.0,Republican,https://www.curtis.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5251,,,RepJohnCurtis,9.316144830504141e+17,RepJohnCurtis,,UChAQ4MD-HigmGnImSoAKBVA,,C001114,,N00041221,S431,"H8UT03238,S4UT00282",,412740,123390.0,John Curtis (Utah),,21755.0,John Curtis (Utah politician)
Smith,Tina,Flint,,,Tina Smith,1958-03-04,F,sen,MN,,2.0,Democrat,https://www.smith.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.smith.senate.gov/share-your-opinion/,,SenTinaSmith,9.410006862753874e+17,USSenTinaSmith,,,,S001203,,N00042353,S394,S8MN00578,111313.0,412742,152968.0,Tina Smith,,41706.0,Tina Smith
Hyde-Smith,Cindy,,,,Cindy Hyde-Smith,1959-05-10,F,sen,MS,,2.0,Republican,https://www.hydesmith.senate.gov,528 Hart Senate Office Building Washington DC 20510,202-224-5054,https://www.hydesmith.senate.gov/contact-senator,,SenHydeSmith,9.833482519728169e+17,SenatorCindyHydeSmith,,UCJHxkJhGST0NTlkzJHWV03Q,,H001079,,N00043298,S395,S8MS00261,113208.0,412743,20784.0,Cindy Hyde-Smith,,41707.0,Cindy Hyde-Smith
Cloud,Michael,,,,Michael Cloud,1975-05-13,M,rep,TX,27.0,,Republican,https://cloud.house.gov,304 Cannon House Office Building Washington DC 20515-4327,202-225-7742,,,RepCloudTX,1.0398796584001126e+18,RepCloudTX,RepCloudTX,,,C001115,,N00041882,,H8TX27049,10322.0,412746,177350.0,Michael Cloud (Texas),,21758.0,Michael Cloud
Balderson,Troy,,,,Troy Balderson,1962-01-16,M,rep,OH,12.0,,Republican,https://balderson.house.gov,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,,,RepBalderson,1.0373415365923103e+18,RepTroyBalderson,UCm6vJzx-mu4Xr56FnQKRz0w,,,B001306,,N00042194,,H8OH12180,,412747,102781.0,Troy Balderson,,21759.0,Troy Balderson
Hern,Kevin,R.,,,Kevin Hern,1961-12-04,M,rep,OK,1.0,,Republican,https://hern.house.gov,171 Cannon House Office Building Washington DC 20515-3601,202-225-2211,,,repkevinhern,1.0678185391790244e+18,repkevinhern,UC9XRRGCgGOEtEOwUAo1rYZg,,,H001082,,N00040829,,H8OK01157,,412748,180004.0,Kevin Hern,,21760.0,Kevin Hern
Morelle,Joseph,D.,,,Joseph D. Morelle,1957-04-29,M,rep,NY,25.0,,Democrat,https://morelle.house.gov,570 Cannon House Office Building Washington DC 20515-3225,202-225-3615,,,RepJoeMorelle,1.064595993222615e+18,RepJoeMorelle,,,,M001206,,N00043207,,H8NY25105,,412749,4362.0,Joseph Morelle,,21761.0,Joseph Morelle
Scanlon,Mary,Gay,,,Mary Gay Scanlon,1959-08-30,F,rep,PA,5.0,,Democrat,https://scanlon.house.gov,1214 Longworth House Office Building Washington DC 20515-3805,202-225-2011,,,RepMGS,1.0675412146715771e+18,repmgs,,,,S001205,,N00042706,,H8PA07200,,412750,178890.0,Mary Gay Scanlon,,21762.0,Mary Gay Scanlon
Case,Ed,,,,Ed Case,1952-09-27,M,rep,HI,1.0,,Democrat,https://case.house.gov,2210 Rayburn House Office Building Washington DC 20515-1101,202-225-2726,,,RepEdCase,1.0813505745898332e+18,RepEdCase,RepEdCase,,,C001055,1693.0,N00025882,,H2HI02128,,400069,3422.0,Ed Case,,20322.0,Ed Case
Horsford,Steven,A.,,,Steven Horsford,1973-04-29,M,rep,NV,4.0,,Democrat,https://horsford.house.gov,406 Cannon House Office Building Washington DC 20515-2804,202-225-9894,,http://horsford.house.gov/rss.xml,RepHorsford,389840566.0,,UCNEpy5bPXiyAavRzYnPlhDQ,,,H001066,2147.0,N00033638,,H2NV04011,67777.0,412559,44064.0,Steven Horsford,,21339.0,Steven Horsford
Stanton,Greg,,,,Greg Stanton,1970-03-08,M,rep,AZ,4.0,,Democrat,https://stanton.house.gov,207 Cannon House Office Building Washington DC 20515-0304,202-225-9888,,,RepGregStanton,1.0808850784257843e+18,repgregstanton,,,,S001211,,N00041750,,H8AZ09040,,412753,72030.0,Greg Stanton,,21968.0,Greg Stanton
Harder,Josh,,,,Josh Harder,1986-08-01,M,rep,CA,9.0,,Democrat,https://harder.house.gov,209 Cannon House Office Building Washington DC 20515-0509,202-225-4540,,,RepJoshHarder,1.0808511521519534e+18,,,,,H001090,,N00040853,,H8CA10126,,412754,179326.0,Josh Harder,,21930.0,Josh Harder
Levin,Mike,,,,Mike Levin,1978-10-28,M,rep,CA,49.0,,Democrat,https://levin.house.gov,2352 Rayburn House Office Building Washington DC 20515-0549,202-225-3906,,,RepMikeLevin,1.07213413956062e+18,RepMikeLevin,UCYFDRohyZgoPy5rXOaVZO-A,,,L000593,,N00040667,,H8CA49058,,412760,179416.0,,,21939.0,Mike Levin
Neguse,Joe,,,,Joe Neguse,1984-05-13,M,rep,CO,2.0,,Democrat,https://neguse.house.gov,2400 Rayburn House Office Building Washington DC 20515-0602,202-225-2161,,,RepJoeNeguse,1.07874980276514e+18,RepJoeNeguse,,,,N000191,,N00041080,,H8CO02160,,412761,151075.0,Joe Neguse,,21948.0,Joe Neguse
Crow,Jason,,,,Jason Crow,1979-03-15,M,rep,CO,6.0,,Democrat,https://crow.house.gov,1323 Longworth House Office Building Washington DC 20515-0606,202-225-7882,,,RepJasonCrow,1.0801918665099018e+18,RepJasonCrow,,,,C001121,,N00040876,,H8CO06229,,412762,180218.0,Jason Crow,,21912.0,Jason Crow
Hayes,Jahana,,,,Jahana Hayes,1973-03-08,F,rep,CT,5.0,,Democrat,https://hayes.house.gov,2049 Rayburn House Office Building Washington DC 20515-0705,202-225-4476,,,RepJahanaHayes,1.082086081238102e+18,RepJahanaHayes,UCXngpVME5LZjcdXxZQxSDQA,,,H001081,,N00043421,,H8CT05245,,412763,181744.0,Jahana Hayes,,21931.0,Jahana Hayes
Steube,W.,Gregory,,,W. Gregory Steube,1978-05-19,M,rep,FL,17.0,,Republican,https://steube.house.gov,2457 Rayburn House Office Building Washington DC 20515-0917,202-225-5792,,,RepGregSteube,1.0831256496095068e+18,RepGregSteube,@RepGregSteube,,,S001214,,N00042808,,H8FL17053,,412766,117248.0,Greg Steube,,21971.0,Greg Steube
McBath,Lucy,,,,Lucy McBath,1960-06-01,F,rep,GA,6.0,,Democrat,https://mcbath.house.gov,2246 Rayburn House Office Building Washington DC 20515-1006,202-225-4501,,,RepLucyMcBath,1.0823804589760512e+18,RepLucyMcBath,,,,M001208,,N00042813,,H8GA06393,,412769,178538.0,Lucy McBath,,21944.0,Lucy McBath
Fulcher,Russ,,,,Russ Fulcher,1973-07-19,M,rep,ID,1.0,,Republican,https://fulcher.house.gov,1514 Longworth House Office Building Washington DC 20515-1201,202-225-6611,,,RepRussFulcher,1.0787418995722404e+18,RepRussFulcher,UCx2AS0O5frzPB8D6TqJ3Mqg,,,F000469,,N00041335,,H8ID01124,,412773,33091.0,Russ Fulcher,,21920.0,Russ Fulcher
García,Jesús,G.,,Chuy,"Jesús G. ""Chuy"" García",1956-04-12,M,rep,IL,4.0,,Democrat,https://chuygarcia.house.gov,2334 Rayburn House Office Building Washington DC 20515-1304,202-225-8203,,,RepChuyGarcia,1.0824277795835412e+18,RepChuyGarcia,,,,G000586,,N00042114,,H8IL04134,,412774,6261.0,Jesus Garcia,,21921.0,Chuy García
Casten,Sean,,,,Sean Casten,1971-11-23,M,rep,IL,6.0,,Democrat,https://casten.house.gov,2440 Rayburn House Office Building Washington DC 20515-1306,202-225-4561,,,RepCasten,1.0834722860893962e+18,RepSeanCasten,,,@RepCasten@mastodon.social,C001117,,N00041338,,H8IL06139,,412775,176982.0,Sean Casten,,21906.0,Sean Casten
Underwood,Lauren,,,,Lauren Underwood,1986-10-04,F,rep,IL,14.0,,Democrat,https://underwood.house.gov,2228 Rayburn House Office Building Washington DC 20515-1314,202-225-2976,,,RepUnderwood,1.0805394385084006e+18,,,,,U000040,,N00041569,,H8IL14174,,412776,177001.0,,,21979.0,Lauren Underwood
Baird,James,R.,,,James R. Baird,1945-06-04,M,rep,IN,4.0,,Republican,https://baird.house.gov,2303 Rayburn House Office Building Washington DC 20515-1404,202-225-5037,,,RepJimBaird,1.0863164944500326e+18,RepJimBaird,UCAe6fGhotC9J9tR_QONYzFA,,,B001307,,N00041954,,H8IN04199,,412777,86013.0,James Baird,,21903.0,Jim Baird (politician)
Davids,Sharice,,,,Sharice Davids,1980-05-22,F,rep,KS,3.0,,Democrat,https://davids.house.gov,2435 Rayburn House Office Building Washington DC 20515-1603,202-225-2865,,,RepDavids,1.0805161163954995e+18,,,,,D000629,,N00042626,,H8KS03155,,412780,181201.0,Sharice Davids,,21914.0,Sharice Davids
Trahan,Lori,,,,Lori Trahan,1973-10-27,F,rep,MA,3.0,,Democrat,https://trahan.house.gov,2233 Rayburn House Office Building Washington DC 20515-2103,202-225-3411,,,RepLoriTrahan,1.0798024826400195e+18,reploritrahan,UCsRXg0BmoS4Rkjz-pqX1PmQ,,@RepLoriTrahan@mastodon.social,T000482,,N00041808,,H8MA03106,,412781,182310.0,Lori Trahan,,21977.0,Lori Trahan
Pressley,Ayanna,,,,Ayanna Pressley,1974-02-03,F,rep,MA,7.0,,Democrat,https://pressley.house.gov,402 Cannon House Office Building Washington DC 20515-2107,202-225-5111,,,RepPressley,1.0805842295101727e+18,RepAyannaPressley,UCkhjut8oXdxN7HGg5eRT9Fw,,,P000617,,N00042581,,H8MA07032,,412782,122700.0,Ayanna Pressley,,21955.0,Ayanna Pressley
Slotkin,Elissa,,,,Elissa Slotkin,1976-07-10,F,sen,MI,,1.0,Democrat,https://www.slotkin.senate.gov,291 Russell Senate Office Building Washington DC 20510,202-224-4822,,,RepSlotkin,1.0784014273478574e+18,SenElissaSlotkin,,,,S001208,,N00041357,S436,"H8MI08102,S4MI00470",,412784,181080.0,Elissa Slotkin,,21965.0,Elissa Slotkin
Stevens,Haley,M.,,,Haley M. Stevens,1983-06-24,F,rep,MI,11.0,,Democrat,https://stevens.house.gov,2411 Rayburn House Office Building Washington DC 20515-2211,202-225-8171,,,RepHaleyStevens,1.0761616110339686e+18,RepHaleyStevens,,,,S001215,,N00040915,,H8MI11254,,412786,181092.0,Haley Stevens,,21972.0,Haley Stevens
Tlaib,Rashida,,,,Rashida Tlaib,1976-07-24,F,rep,MI,12.0,,Democrat,https://tlaib.house.gov,2438 Rayburn House Office Building Washington DC 20515-2212,202-225-5126,,,RepRashida,1.0797695367301407e+18,RepRashida,UCl5GK07sD5TZIhKcsDNSExA,,,T000481,,N00042649,,H8MI13250,,412787,105368.0,Rashida Tlaib,,21975.0,Rashida Tlaib
Craig,Angie,,,,Angie Craig,1972-02-14,F,rep,MN,2.0,,Democrat,https://craig.house.gov,2052 Rayburn House Office Building Washington DC 20515-2302,202-225-2271,,,RepAngieCraig,1.0802223606434857e+18,RepAngieCraig,,,,C001119,,N00037039,,H6MN02131,,412789,166261.0,Angie Craig,,21910.0,Angie Craig
Omar,Ilhan,,,,Ilhan Omar,1981-10-04,F,rep,MN,5.0,,Democrat,https://omar.house.gov,1730 Longworth House Office Building Washington DC 20515-2305,202-225-4755,,,Ilhan,1.0823343527117906e+18,,,,,O000173,,N00043581,,H8MN05239,,412791,171628.0,Ilhan Omar,,21950.0,Ilhan Omar
Stauber,Pete,,,,Pete Stauber,1966-05-10,M,rep,MN,8.0,,Republican,https://stauber.house.gov,145 Cannon House Office Building Washington DC 20515-2308,202-225-6211,,,RepPeteStauber,1.0758305990075105e+18,RepPeteStauber,,,,S001212,,N00041511,,H8MN08043,,412792,159954.0,Pete Stauber,,21969.0,Pete Stauber
Guest,Michael,,,,Michael Guest,1970-02-04,M,rep,MS,3.0,,Republican,https://guest.house.gov,450 Cannon House Office Building Washington DC 20515-2403,202-225-5031,,,RepMichaelGuest,1.0812434683270185e+18,RepMichaelGuest,,,,G000591,,N00042458,,H8MS03125,,412793,,Michael Guest,,21927.0,Michael Guest (politician)
Pappas,Chris,,,,Chris Pappas,1980-06-04,M,rep,NH,1.0,,Democrat,https://pappas.house.gov,452 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,,RepChrisPappas,1.0677486504854979e+18,,,,,P000614,,N00042161,,H8NH01210,,412795,42635.0,Chris Pappas,,21951.0,Chris Pappas (American politician)
Van Drew,Jefferson,,,,Jefferson Van Drew,1953-02-23,M,rep,NJ,2.0,,Republican,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,,,Congressman_JVD,1.4686770995946988e+18,CongressmanJVD,UCc5AGO_bQLeiv313Bbr35fg,,,V000133,,N00042164,,H8NJ02166,,412796,24685.0,Jeff Van Drew,,21980.0,Jeff Van Drew
Kim,Andy,,,,Andy Kim,1982-07-12,M,sen,NJ,,1.0,Democrat,https://www.kim.senate.gov,520 Hart Senate Office Building Washington DC 20510,202-224-4744,,,,,SenatorAndyKim,,,,K000394,,N00041370,S426,"H8NJ03206,S4NJ00466",,412797,179640.0,Andrew Kim (New Jersey),,21937.0,Andy Kim (politician)
Sherrill,Mikie,,,,Mikie Sherrill,1972-01-19,F,rep,NJ,11.0,,Democrat,https://sherrill.house.gov,1427 Longworth House Office Building Washington DC 20515-3011,202-225-5034,,,RepSherrill,1.0805696985368781e+18,RepMikieSherrill,,,,S001207,,N00041154,,H8NJ11142,,412799,179651.0,Mikie Sherrill,,21964.0,Mikie Sherrill
Lee,Susie,,,,Susie Lee,1966-11-07,F,rep,NV,3.0,,Democrat,https://susielee.house.gov,365 Cannon House Office Building Washington DC 20515-2803,202-225-3252,,,RepSusieLee,1.0790615799734395e+18,RepSusieLee,,,,L000590,,N00037247,,H6NV04020,,412802,169344.0,Susie Lee,,21938.0,Susie Lee
Ocasio-Cortez,Alexandria,,,,Alexandria Ocasio-Cortez,1989-10-13,F,rep,NY,14.0,,Democrat,https://ocasio-cortez.house.gov,250 Cannon House Office Building Washington DC 20515-3214,202-225-3965,,,RepAOC,1.0791045632805274e+18,repaoc,,,,O000172,,N00041162,,H8NY15148,,412804,180416.0,Alexandria Ocasio-Cortez,,21949.0,Alexandria Ocasio-Cortez
Dean,Madeleine,,,,Madeleine Dean,1959-06-06,F,rep,PA,4.0,,Democrat,https://dean.house.gov,150 Cannon House Office Building Washington DC 20515-3804,202-225-4731,,,RepDean,567508925.0,RepMadeleineDean,UCHj4veUyhPzzOW-Jvn7MqUg,,,D000631,,N00042894,,H8PA04116,,412809,136484.0,Madeleine Dean,,21915.0,Madeleine Dean
Houlahan,Chrissy,,,,Chrissy Houlahan,1967-06-05,F,rep,PA,6.0,,Democrat,https://houlahan.house.gov,1727 Longworth House Office Building Washington DC 20515-3806,202-225-4315,,,RepHoulahan,1.0528966207974605e+18,RepChrissyHoulahan,UCGydnnhsUZqFBscmcWcT-zQ,,,H001085,,N00040949,,H8PA06087,,412810,178893.0,Chrissy Houlahan,,21934.0,Chrissy Houlahan
Meuser,Daniel,,,,Daniel Meuser,1964-02-10,M,rep,PA,9.0,,Republican,https://meuser.house.gov,350 Cannon House Office Building Washington DC 20515-3809,202-225-6511,,,RepMeuser,1.0805747936305275e+18,RepMeuser,,,,M001204,,N00029416,,H8PA10147,,412811,102438.0,Dan Meuser,,21945.0,Dan Meuser
Joyce,John,,,,John Joyce,1957-02-08,M,rep,PA,13.0,,Republican,https://johnjoyce.house.gov,2102 Rayburn House Office Building Washington DC 20515-3813,202-225-2431,,,RepJohnJoyce,1.082311988926124e+18,,,,,J000302,,N00043242,,H8PA13125,,412812,178911.0,John Joyce (Pennsylvania),,21936.0,John Joyce (American politician)
Reschenthaler,Guy,,,,Guy Reschenthaler,1983-04-17,M,rep,PA,14.0,,Republican,https://reschenthaler.house.gov,2209 Rayburn House Office Building Washington DC 20515-3814,202-225-2065,,,GReschenthaler,4205133682.0,GReschenthaler,RepGuyReschenthaler,,,R000610,,N00041871,,H8PA18199,,412813,166004.0,Guy Reschenthaler,,21956.0,Guy Reschenthaler
Timmons,William,R.,,,William R. Timmons IV,1984-04-30,M,rep,SC,4.0,,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,,RepTimmons,1.0797708523029586e+18,reptimmons,,,,T000480,,N00042715,,H8SC04250,,412815,168923.0,William Timmons,,21974.0,William Timmons (politician)
Johnson,Dusty,,,,Dusty Johnson,1976-09-30,M,rep,SD,0.0,,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,,RepDustyJohnson,1.0747823725944136e+18,,,,,J000301,,N00040559,,H8SD01055,,412816,48307.0,Dusty Johnson,,21935.0,Dusty Johnson
Burchett,Tim,,,,Tim Burchett,1964-08-25,M,rep,TN,2.0,,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,,,RepTimBurchett,1.0288548040874926e+18,,,,,B001309,,N00041594,,H8TN02119,,412817,24379.0,Tim Burchett,,21905.0,Tim Burchett
Rose,John,W.,,,John W. Rose,1965-02-23,M,rep,TN,6.0,,Republican,https://johnrose.house.gov,2238 Rayburn House Office Building Washington DC 20515-4206,202-225-4231,,,RepJohnRose,1.0813123100592538e+18,repjohnrose,,,,R000612,,N00041599,,H8TN06094,,412818,180452.0,John Rose (Tennessee),,21959.0,John Rose (Tennessee politician)
Crenshaw,Dan,,,,Dan Crenshaw,1984-03-14,M,rep,TX,2.0,,Republican,https://crenshaw.house.gov,248 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,,RepDanCrenshaw,1.0808949313114317e+18,RepDanCrenshaw,UC2XDiCjAHtJqnSEzrHAY5IQ,,,C001120,,N00042224,,H8TX02166,,412820,177270.0,Daniel Crenshaw,,21911.0,Dan Crenshaw
Gooden,Lance,,,,Lance Gooden,1982-12-01,M,rep,TX,5.0,,Republican,https://gooden.house.gov,2431 Rayburn House Office Building Washington DC 20515-4305,202-225-3484,,,,,,UCaEs0pYlL_1cLlPBHfl0RIg,,,G000589,,N00042237,,H8TX05144,,412822,177282.0,Lance Gooden,,21925.0,Lance Gooden
Fletcher,Lizzie,,,,Lizzie Fletcher,1975-02-13,F,rep,TX,7.0,,Democrat,https://fletcher.house.gov,2004 Rayburn House Office Building Washington DC 20515-4307,202-225-2571,,,RepFletcher,1.0759043772217221e+18,RepFletcher,UCIWDLoDPvawP118TNWi-9rg,,,F000468,,N00041194,,H8TX07140,,412824,177031.0,Lizzie Pannill Fletcher,,21919.0,Lizzie Fletcher
Escobar,Veronica,,,,Veronica Escobar,1969-09-15,F,rep,TX,16.0,,Democrat,https://escobar.house.gov,2448 Rayburn House Office Building Washington DC 20515-4316,202-225-4831,,,RepEscobar,1.0755178065511547e+18,RepEscobar,UC46TX2P8K0CA_4gZv8_R2Og,,,E000299,,N00041702,,H8TX16109,,412825,99345.0,Veronica Escobar,,21917.0,Veronica Escobar
